date,rub_to_usd
2006-05-27,26.051495
2006-05-28,26.051495
2014-06-18,34.788603
2013-11-26,32.929923
2014-01-20,32.91233
2022-07-20,55.496064
2018-08-12,66.593197
2018-08-10,66.593197
2018-08-11,66.593197
2014-10-19,40.722352
2014-10-17,40.722352
2014-10-18,40.722352
2007-10-06,24.958961
2007-10-05,24.958961
2007-10-07,24.958961
2007-09-26,24.954362
2017-07-21,59.053143
2017-11-02,58.233898
2018-09-17,68.114197
2018-09-13,68.930261
2017-07-22,59.053143
2017-07-23,59.053143
2015-03-02,61.886221
2020-01-06,62.067013
2016-09-05,65.108941
2021-02-03,75.91377
2012-10-13,31.033094
2012-10-14,31.033094
2012-10-12,31.033094
2009-02-20,35.337741
2009-02-21,35.337741
2014-09-07,36.876131
2014-09-06,36.876131
2014-09-05,36.876131
2009-02-22,35.337741
2009-02-10,35.777683
2008-09-25,24.56857
2014-08-06,36.001496
2011-12-12,30.757179
2022-03-29,87.490099
2012-09-19,31.071056
2014-05-05,35.845527
2006-11-27,26.363359
2017-04-21,56.430051
2017-04-23,56.430051
2017-04-20,56.414466
2017-04-22,56.430051
2008-06-24,23.57675
2010-08-30,29.810256
2006-11-01,26.721029
2017-04-10,57.260726
2016-12-05,63.330561
2009-02-28,35.762521
2009-03-01,35.762521
2009-02-27,35.762521
2007-01-15,26.565399
2021-11-11,71.632604
2016-06-15,66.025506
2021-08-30,73.357997
2021-06-05,72.863804
2018-05-01,63.034434
2009-07-22,31.105167
2008-01-28,24.461726
2013-11-06,32.540934
2013-02-25,30.375871
2009-05-21,31.187976
2010-12-08,31.246282
2017-10-01,57.976659
2017-09-29,57.976659
2017-09-30,57.976659
2016-02-12,80.564146
2016-03-18,67.866584
2016-03-20,67.866584
2016-03-19,67.866584
2016-02-13,80.564146
2019-06-11,64.740237
2016-02-14,80.564146
2019-01-03,69.002474
2009-09-05,31.576955
2009-09-04,31.576955
2011-08-08,27.287673
2009-09-06,31.576955
2020-12-07,73.734471
2021-07-28,73.444638
2011-03-11,28.631621
2011-03-13,28.631621
2011-03-12,28.631621
2017-02-19,56.672414
2017-02-18,56.672414
2017-02-17,56.672414
2017-04-06,56.117691
2018-01-29,56.175893
2018-07-02,62.694666
2018-07-16,62.503211
2016-04-27,65.01363
2016-08-18,63.712718
2018-11-28,67.055492
2015-06-10,55.345163
2017-10-20,57.281229
2017-10-22,57.281229
2005-12-28,28.907833
2017-10-21,57.281229
2017-11-29,58.41526
2017-07-07,59.742932
2017-07-09,59.742932
2017-07-08,59.742932
2009-09-09,31.06152
2014-11-04,43.473512
2021-03-04,74.663631
2012-12-06,30.788982
2012-10-23,31.093879
2013-05-07,31.057613
2009-01-03,28.692451
2009-01-02,28.692451
2009-01-04,28.692451
2016-10-13,62.948511
2019-12-01,64.090901
2019-11-29,64.090901
2019-11-30,64.090901
2019-11-13,64.26344
2005-05-30,28.086998
2021-02-20,74.035001
2010-02-03,30.006474
2021-03-02,73.827284
2008-04-29,23.677651
2014-01-02,32.841578
2010-02-16,29.978645
2008-05-27,23.617998
2015-06-29,55.179499
2019-10-06,64.821868
2016-10-20,62.302141
2019-10-04,64.821868
2015-12-29,70.898132
2019-09-04,66.763554
2019-10-05,64.821868
2016-02-18,75.285085
2022-06-03,63.31753
2018-06-26,62.777322
2014-04-17,35.938743
2006-09-17,25.757173
2006-09-15,25.757173
2006-09-16,25.757173
2007-06-07,25.904826
2007-08-15,25.731308
2006-04-24,27.379127
2014-12-03,53.658568
2016-02-23,75.386199
2013-04-08,31.450508
2010-12-01,31.578895
2010-07-28,30.254079
2010-09-15,30.607605
2014-10-27,41.885777
2006-09-19,26.785517
2019-03-14,65.372871
2021-09-03,72.78086
2022-08-20,59.460591
2006-01-18,28.22927
2006-03-21,27.680046
2006-01-17,28.268913
2013-01-20,30.175129
2013-01-19,30.175129
2013-01-18,30.175129
2020-07-23,71.335631
2006-12-20,26.296352
2021-03-25,76.211377
2006-05-20,25.957547
2006-08-08,26.797995
2006-10-31,26.699225
2006-05-21,25.957547
2006-05-09,27.054907
2006-07-11,26.86144
2006-05-19,25.957547
2007-07-18,25.420439
2016-03-11,70.930846
2016-03-12,70.930846
2016-03-13,70.930846
2021-08-13,73.260376
2011-10-13,31.128988
2022-02-18,77.417253
2021-09-27,72.567773
2021-03-18,74.3222
2021-05-05,74.833131
2016-09-21,64.655191
2019-10-31,63.755514
2020-01-16,61.37045
2020-05-25,71.447374
2011-02-28,28.970584
2014-03-06,36.033275
2021-09-04,72.825921
2015-04-19,49.793882
2015-04-17,49.793882
2015-04-18,49.793882
2011-06-29,28.117217
2008-01-29,24.479421
2020-02-21,64.157026
2020-02-23,64.157026
2020-02-22,64.157026
2011-12-31,31.235258
2005-05-05,27.778635
2012-01-01,31.235258
2011-12-30,31.235258
2007-12-02,24.403919
2007-11-30,24.403919
2007-12-01,24.403919
2009-07-02,31.256126
2020-11-18,75.934392
2018-10-01,65.496769
2017-10-30,58.062215
2018-03-18,57.437079
2006-04-20,27.511577
2018-03-17,57.437079
2018-03-16,57.437079
2018-03-12,56.675603
2021-05-03,74.981918
2005-12-05,28.89709
2010-11-18,31.296296
2011-05-19,28.059067
2022-01-16,76.207497
2020-02-09,63.286534
2020-02-08,63.286534
2020-02-07,63.286534
2021-07-21,73.9741
2012-05-07,29.868157
2017-12-18,58.850988
2021-12-27,73.317516
2014-05-15,34.591254
2018-12-31,69.492745
2011-04-21,28.077236
2020-07-14,70.995009
2010-08-09,28.827111
2006-12-07,26.214813
2016-11-20,64.766544
2016-11-19,64.766544
2016-11-18,64.766544
2005-09-07,28.321521
2012-09-04,32.268928
2009-07-27,30.552678
2020-02-25,65.292838
2013-03-25,30.760826
2018-09-20,66.827409
2022-08-24,59.822527
2021-12-30,74.70397
2017-06-18,57.74935
2016-02-17,77.815915
2015-05-20,49.500763
2017-06-16,57.74935
2017-06-17,57.74935
2021-02-04,75.527589
2022-05-01,71.354015
2010-02-02,30.069619
2008-06-02,23.690338
2014-04-11,35.511594
2014-04-12,35.511594
2014-04-13,35.511594
2021-07-24,73.848903
2008-11-26,26.952322
2009-03-12,34.775021
2008-06-10,23.6918
2008-05-08,23.713787
2005-11-12,28.784832
2005-11-11,28.784832
2005-11-13,28.784832
2013-02-26,30.481669
2005-04-19,27.631075
2012-04-08,29.467279
2012-04-06,29.467279
2013-05-05,31.433065
2012-04-07,29.467279
2013-05-03,31.433065
2013-05-04,31.433065
2015-06-18,53.490325
2019-06-26,62.889182
2015-10-12,61.739578
2021-07-22,73.686015
2022-03-05,104.346448
2022-03-26,101.955804
2005-06-09,28.474812
2013-12-03,33.229213
2014-01-23,33.936346
2022-01-06,76.319628
2013-05-20,30.682689
2006-09-01,26.741197
2006-09-03,26.741197
2006-09-02,26.741197
2009-03-05,35.761457
2011-03-25,28.301157
2011-03-27,28.301157
2011-03-26,28.301157
2007-07-19,25.414553
2017-11-28,58.465939
2008-07-26,23.410962
2008-07-27,23.410962
2008-07-25,23.410962
2022-03-04,104.412858
2011-10-07,32.295108
2014-07-28,35.140144
2011-10-08,32.295108
2011-10-09,32.295108
2014-08-04,35.752699
2019-01-05,68.709508
2019-01-04,68.709508
2019-01-06,68.709508
2007-12-22,24.69975
2007-12-23,24.69975
2011-07-25,27.05025
2007-12-21,24.69975
2016-05-04,66.410727
2010-03-03,29.808933
2011-11-01,30.380592
2012-02-26,29.617691
2012-02-24,29.617691
2012-02-25,29.617691
2007-04-04,25.96082
2010-12-27,29.758333
2013-04-10,31.093731
2013-06-26,32.889832
2012-03-14,29.466896
2020-11-02,80.52513
2020-08-17,73.628599
2011-07-05,27.750292
2020-12-27,73.999603
2009-12-30,30.259029
2015-01-08,62.850541
2017-12-14,58.582714
2017-06-26,58.595321
2016-08-29,64.219484
2010-08-10,29.929101
2007-02-24,25.061736
2007-02-25,25.061736
2007-02-23,25.061736
2008-05-07,23.823854
2008-03-06,23.810855
2021-10-28,70.27397
2006-05-30,26.925768
2012-11-22,31.151108
2012-06-14,32.469699
2012-06-07,32.250676
2022-06-12,57.583121
2009-01-14,31.212756
2019-02-24,65.654589
2019-02-22,65.654589
2019-02-20,65.801816
2019-02-23,65.654589
2018-12-05,66.820065
2011-02-24,29.15388
2013-12-11,32.71331
2021-06-17,72.326399
2014-01-28,34.590859
2020-09-29,78.886411
2013-06-03,31.682518
2008-02-23,24.450965
2008-02-24,24.450965
2008-02-22,24.450965
2016-01-24,82.144356
2016-01-23,82.144356
2016-01-22,82.144356
2021-11-26,75.491524
2020-06-23,68.7607
2005-12-18,28.59747
2005-12-17,28.59747
2005-12-16,28.59747
2021-04-22,75.515415
2013-10-29,31.870259
2011-11-07,29.770107
2011-08-23,29.169208
2005-09-08,28.321769
2020-09-16,74.873299
2005-09-29,28.59995
2011-08-14,29.583368
2011-08-13,29.583368
2011-08-12,29.583368
2017-12-10,59.263082
2017-12-08,59.263082
2017-10-18,57.291624
2017-12-09,59.263082
2013-10-26,31.677557
2013-10-25,31.677557
2013-10-27,31.677557
2007-04-12,25.836484
2010-11-17,31.267067
2021-01-14,73.313389
2021-02-19,74.034999
2022-08-04,60.380368
2011-02-16,29.308467
2013-09-24,31.772502
2006-01-05,28.648716
2013-03-29,31.008505
2006-05-31,26.985799
2013-03-31,31.008505
2013-03-30,31.008505
2017-12-06,58.797262
2020-04-07,75.962421
2017-02-01,59.811551
2020-04-24,74.706876
2020-04-25,74.706876
2020-04-26,74.706876
2009-09-02,31.928752
2011-08-15,28.577834
2017-05-25,56.231947
2015-09-29,65.404773
2021-11-04,71.433733
2014-12-16,64.844825
2008-11-15,27.071922
2008-11-14,27.071922
2008-11-16,27.071922
2010-10-26,30.356155
2006-06-01,27.086098
2012-05-22,31.048864
2016-08-24,64.318556
2005-04-30,27.95045
2005-05-01,27.95045
2005-04-29,27.95045
2013-03-02,30.660873
2013-07-15,31.952527
2013-03-01,30.660873
2013-03-03,30.660873
2020-07-15,71.045979
2007-11-22,24.295907
2014-07-16,34.342175
2007-04-17,25.757442
2014-01-09,33.140436
2020-10-19,77.592326
2011-11-16,30.002961
2020-06-05,68.704922
2021-06-03,73.246983
2005-08-27,28.491947
2014-12-08,52.589963
2012-08-01,32.205791
2012-08-10,31.712787
2012-08-11,31.712787
2012-08-12,31.712787
2005-08-28,28.491947
2005-08-26,28.491947
2009-06-16,31.174403
2011-11-04,30.460882
2011-11-05,30.460882
2011-02-02,29.490383
2011-11-06,30.460882
2013-03-11,30.832461
2011-12-15,31.047351
2013-05-14,31.339236
2021-08-07,73.04193
2014-03-29,35.554399
2014-03-28,35.554399
2007-08-07,25.462485
2014-03-30,35.554399
2014-03-05,36.027363
2016-06-28,65.157876
2011-01-18,29.978395
2006-03-24,27.83548
2006-03-26,27.83548
2006-03-25,27.83548
2011-04-11,27.270709
2021-11-15,72.435529
2020-11-29,76.044692
2022-03-03,109.432571
2012-07-23,32.120887
2019-05-21,64.483839
2017-11-22,59.129079
2005-11-21,28.92136
2007-08-24,25.6823
2014-01-05,33.068047
2014-01-04,33.068047
2013-10-19,31.92127
2013-10-18,31.92127
2014-01-03,33.068047
2007-08-26,25.6823
2013-10-20,31.92127
2007-08-25,25.6823
2008-05-05,23.730804
2015-05-24,49.978672
2015-05-22,49.978672
2015-05-23,49.978672
2011-02-21,28.156275
2020-02-29,66.319996
2020-02-28,66.319996
2020-03-01,66.319996
2008-08-06,23.544515
2006-07-12,26.90214
2022-07-09,64.940514
2005-08-25,28.427085
2010-05-07,30.424663
2010-05-09,30.424663
2010-05-08,30.424663
2005-06-02,28.345969
2020-10-12,77.024433
2008-08-31,24.62995
2008-08-29,24.62995
2009-09-15,30.708677
2008-08-30,24.62995
2014-11-09,46.722052
2014-11-07,46.722052
2014-11-08,46.722052
2020-12-06,73.979366
2021-09-01,72.982985
2022-01-01,74.778424
2021-01-08,74.083622
2018-10-12,66.271786
2018-10-13,66.271786
2018-10-14,66.271786
2018-07-31,62.229435
2008-03-13,23.595762
2008-04-30,23.631417
2014-04-23,35.572484
2013-12-31,32.682476
2017-11-17,59.700008
2017-11-19,59.700008
2017-11-18,59.700008
2017-01-06,58.78993
2017-01-07,58.78993
2017-01-08,58.78993
2013-04-30,31.066509
2019-09-19,64.086484
2015-08-19,65.643369
2012-01-10,31.092595
2006-07-06,26.86913
2011-12-19,31.071642
2012-10-09,31.166294
2006-09-29,26.821276
2006-09-30,26.821276
2006-10-01,26.821276
2013-12-14,32.819722
2013-12-13,32.819722
2013-12-15,32.819722
2016-08-23,64.726478
2015-02-05,68.006538
2011-06-02,28.054374
2007-06-01,25.891162
2007-06-03,25.891162
2007-06-02,25.891162
2019-03-29,64.942119
2019-03-31,64.942119
2019-07-18,62.923419
2019-03-30,64.942119
2009-07-07,31.505246
2017-11-25,58.435296
2017-11-26,58.435296
2017-11-24,58.435296
2014-06-02,34.91334
2010-09-30,30.417303
2021-10-30,70.904132
2008-03-17,23.520447
2020-07-11,70.732499
2016-04-18,68.226991
2022-02-16,75.030725
2009-03-30,33.964811
2012-03-05,29.358714
2007-09-20,25.050785
2022-07-18,57.994669
2014-05-12,35.22542
2022-06-24,54.13645
2017-07-26,59.906827
2021-09-11,73.158989
2015-01-19,65.140844
2007-02-21,26.202146
2012-09-06,32.282098
2013-05-09,31.091634
2020-06-07,68.565636
2014-05-28,34.421647
2010-11-02,30.759615
2006-08-03,26.755997
2009-02-16,34.534339
2017-08-03,60.621551
2019-10-02,65.125011
2015-04-07,56.030727
2010-05-27,30.696064
2018-03-22,56.870181
2018-04-13,62.043633
2018-04-14,62.043633
2018-04-15,62.043633
2012-07-20,31.934023
2012-07-21,31.934023
2010-06-28,31.116967
2012-07-19,32.249165
2012-08-13,31.90413
2012-07-22,31.934023
2022-09-05,61.006169
2006-09-11,26.77498
2010-08-23,29.811802
2012-11-13,31.666011
2012-11-14,31.744925
2021-05-19,73.767024
2022-07-25,57.295576
2018-03-26,57.221548
2018-02-14,57.617776
2013-04-16,31.517886
2013-04-11,30.917503
2013-01-10,30.371429
2009-08-07,31.535833
2009-08-09,31.535833
2009-08-08,31.535833
2006-12-12,25.114189
2015-11-30,65.283946
2022-03-13,132.595821
2005-12-14,28.773175
2005-10-19,28.578587
2020-01-21,61.588447
2014-02-11,34.725634
2011-10-12,30.70768
2009-01-05,28.640261
2013-12-12,32.766865
2008-06-03,23.771521
2022-08-03,60.276781
2010-10-09,29.778288
2010-10-08,29.778288
2010-10-10,29.778288
2006-10-11,26.962632
2006-06-23,26.001278
2006-06-24,26.001278
2006-06-25,26.001278
2014-09-11,37.310057
2012-10-03,31.137803
2015-05-18,49.311927
2019-06-06,65.296999
2012-07-11,32.890258
2018-01-23,56.497226
2018-01-22,56.521377
2021-01-24,75.281465
2022-05-10,69.473089
2022-07-13,58.983024
2017-03-04,58.504853
2017-03-05,58.504853
2017-03-03,58.504853
2022-02-09,74.738018
2017-08-29,58.56904
2012-03-19,29.22729
2020-11-03,79.234409
2020-01-13,60.28245
2008-06-13,23.792049
2008-06-15,23.792049
2008-06-14,23.792049
2005-05-28,28.004292
2005-05-27,28.004292
2005-05-29,28.004292
2009-02-17,36.218566
2012-07-03,32.573756
2021-12-14,73.653624
2015-04-16,49.8065
2017-02-24,57.494426
2016-11-21,64.544501
2017-02-25,57.494426
2017-02-28,58.020975
2017-02-26,57.494426
2016-12-24,60.432842
2016-12-23,60.432842
2016-12-25,60.432842
2007-10-03,25.037447
2021-05-15,74.0085
2008-10-12,25.983729
2008-10-11,25.983729
2008-10-10,25.983729
2021-07-06,74.481023
2008-08-07,23.469136
2017-09-12,57.204532
2017-09-19,57.936366
2022-01-03,74.440658
2016-09-01,65.132067
2015-08-14,64.584356
2015-08-16,64.584356
2015-08-13,64.024281
2015-08-15,64.584356
2017-01-03,61.239484
2013-03-18,31.063445
2010-07-20,30.499806
2022-07-27,60.39677
2012-06-05,33.479175
2022-02-12,76.753227
2010-07-19,30.549502
2006-11-22,26.555375
2014-09-21,38.35209
2014-09-20,38.35209
2007-01-16,26.56192
2014-09-19,38.35209
2021-12-04,73.967024
2006-11-26,26.390524
2006-11-25,26.390524
2006-11-24,26.390524
2007-08-28,25.743805
2014-01-16,33.419737
2007-07-05,25.693801
2014-06-03,34.939554
2010-01-14,29.382897
2016-03-07,72.35674
2015-10-30,61.891486
2019-09-24,63.694652
2015-10-31,61.891486
2015-11-01,61.891486
2017-04-15,56.32451
2017-04-16,56.32451
2017-04-14,56.32451
2008-12-03,27.281712
2008-07-08,24.023086
2018-07-17,62.309335
2006-08-28,26.757348
2006-08-02,26.675266
2022-08-26,60.015926
2019-07-17,62.988762
2007-04-16,25.802351
2012-04-20,29.496729
2012-04-21,29.496729
2012-04-22,29.496729
2016-11-08,63.707836
2021-01-12,73.493324
2006-07-17,25.935453
2014-11-17,47.218405
2011-05-29,28.104634
2011-05-27,28.104634
2011-05-28,28.104634
2007-10-04,24.959321
2008-09-16,25.603113
2021-09-24,72.609026
2018-01-06,57.005883
2005-07-11,28.567404
2018-01-07,57.005883
2018-01-05,57.005883
2021-01-25,75.28788
2011-03-14,27.689128
2012-03-20,29.134855
2007-02-28,26.110061
2010-10-04,29.696668
2014-03-03,35.44313
2007-07-16,25.462728
2018-09-25,65.846167
2021-02-23,74.093898
2006-06-08,26.98237
2016-01-28,78.010084
2017-05-01,56.846535
2022-02-04,75.688828
2021-10-23,70.266802
2016-03-15,69.903171
2016-11-04,63.427581
2016-11-06,63.427581
2016-11-05,63.427581
2022-05-28,66.213867
2017-11-06,58.909686
2018-09-04,67.943177
2015-01-22,65.297718
2021-06-18,72.799597
2006-10-30,26.745557
2012-01-25,30.014953
2012-10-04,31.135185
2018-04-17,61.252806
2005-08-04,28.315704
2006-07-23,26.709429
2010-08-27,30.744609
2006-09-27,26.759011
2010-08-28,30.744609
2010-08-29,30.744609
2006-07-22,26.709429
2006-07-21,26.709429
2005-05-02,27.835902
2006-11-21,26.623073
2013-05-29,31.500467
2022-02-10,74.979575
2013-12-01,33.165246
2013-11-29,33.165246
2013-11-30,33.165246
2014-07-14,34.192296
2014-06-05,34.901867
2017-07-16,59.850666
2017-07-10,60.355139
2017-07-14,59.850666
2015-02-15,65.268152
2017-07-15,59.850666
2015-02-13,65.268152
2018-12-25,68.593476
2015-02-14,65.268152
2018-04-24,61.806946
2017-01-04,60.567658
2008-08-28,24.633003
2018-08-16,67.29725
2015-09-14,67.779178
2007-10-24,24.853116
2022-08-08,60.566666
2008-04-01,23.567944
2018-08-23,68.048338
2007-12-18,24.680771
2021-12-07,73.967706
2018-09-18,68.145514
2018-06-04,62.107893
2021-07-30,73.119096
2009-02-18,36.125945
2006-06-27,27.054658
2012-05-28,31.868009
2020-02-12,63.358
2021-01-31,75.888184
2007-03-21,25.946712
2022-09-07,61.134543
2006-08-30,26.722997
2014-09-22,38.397555
2012-11-09,31.529776
2006-07-10,25.81326
2012-11-11,31.529776
2012-11-10,31.529776
2006-09-25,26.726559
2021-10-19,70.842651
2014-11-24,45.758303
2012-05-31,32.367596
2014-09-24,38.503501
2006-11-10,26.615528
2006-11-12,26.615528
2006-11-11,26.615528
2005-09-05,28.182326
2018-05-21,62.231835
2008-08-26,24.633397
2008-01-22,24.606772
2012-06-28,32.946925
2005-08-11,28.21294
2008-10-29,26.116367
2014-09-17,38.235203
2009-02-09,35.954935
2016-11-15,65.836186
2008-06-09,23.646766
2007-11-01,24.689125
2009-10-09,29.591218
2009-10-10,29.591218
2009-10-11,29.591218
2008-08-20,24.384417
2016-06-30,63.346423
2012-09-08,31.948706
2010-07-07,30.974036
2012-09-07,31.948706
2006-07-20,26.908098
2014-10-30,43.147708
2010-08-25,30.91443
2012-09-09,31.948706
2010-05-06,30.609515
2007-11-17,24.499385
2007-11-16,24.499385
2007-11-18,24.499385
2014-12-04,52.707802
2019-08-14,64.916346
2018-02-19,56.381808
2014-02-16,35.076833
2014-02-15,35.076833
2014-02-14,35.076833
2021-02-14,73.676195
2022-02-26,83.862332
2021-04-11,77.416361
2015-12-10,69.037847
2017-05-28,56.590581
2017-05-27,56.590581
2017-05-26,56.590581
2016-10-05,62.620551
2009-07-15,31.764714
2014-05-09,35.015313
2014-05-10,35.015313
2014-05-11,35.015313
2016-07-26,65.44955
2020-07-28,72.525108
2021-08-02,72.962175
2005-07-13,28.828642
2020-11-23,76.057622
2022-09-12,60.779801
2009-01-28,33.185205
2018-06-06,62.102934
2021-07-29,73.109769
2007-03-15,26.053602
2012-03-26,28.48754
2005-06-05,28.495503
2005-07-12,28.442355
2018-02-28,56.250613
2005-06-04,28.495503
2010-06-30,31.366558
2005-06-03,28.495503
2019-10-08,64.978126
2015-07-27,58.271509
2013-10-17,32.090593
2011-11-23,30.27067
2013-10-16,32.193906
2005-05-16,27.956487
2006-06-15,25.876582
2014-10-13,40.327215
2020-09-21,76.32717
2015-04-21,53.201359
2021-11-29,74.548376
2021-03-21,74.220049
2020-04-05,77.129898
2020-04-04,77.129898
2020-04-03,77.129898
2021-09-07,73.383853
2014-12-17,66.34383
2006-09-28,26.754565
2011-08-17,28.061536
2020-01-18,61.655835
2020-01-17,61.655835
2020-01-19,61.655835
2012-01-26,29.587243
2021-10-24,70.329192
2014-09-29,38.321629
2006-09-10,26.797128
2006-09-09,26.797128
2006-09-08,26.797128
2008-07-04,23.461945
2008-07-06,23.461945
2008-07-05,23.461945
2010-04-13,28.306709
2012-02-22,29.766669
2011-05-03,27.503845
2018-10-28,65.508877
2018-10-27,65.508877
2018-10-26,65.508877
2007-11-15,24.5079
2007-11-13,24.516791
2006-10-28,26.697873
2014-10-09,39.845798
2006-10-29,26.697873
2006-10-27,26.697873
2022-04-04,83.733832
2011-04-26,27.246313
2014-05-06,35.642981
2018-05-22,61.510516
2020-08-09,73.715437
2009-11-18,28.732781
2020-10-01,77.2005
2006-08-21,26.683757
2007-05-10,24.867463
2006-02-21,28.174497
2006-03-01,28.008389
2020-10-29,78.893505
2021-10-01,72.669752
2008-04-09,23.453615
2008-03-26,23.464358
2018-08-24,68.211037
2018-08-26,68.211037
2018-08-25,68.211037
2022-05-29,65.730235
2018-07-29,62.945976
2018-07-27,62.945976
2018-07-28,62.945976
2018-05-29,62.318139
2014-04-10,35.513894
2014-08-21,36.266817
2008-11-09,26.593912
2008-11-07,26.593912
2008-11-08,26.593912
2020-05-09,73.399998
2020-05-10,73.399998
2017-05-09,58.266746
2015-12-30,68.736182
2017-04-26,56.19537
2018-10-05,66.870985
2018-10-06,66.870985
2018-10-07,66.870985
2022-03-11,133.965203
2021-04-13,75.9441
2008-01-15,24.348737
2014-03-26,35.449598
2014-04-24,35.648889
2014-03-20,36.132426
2008-05-21,23.553332
2019-06-10,64.928799
2019-03-18,64.798057
2018-12-29,69.601085
2018-12-30,69.601085
2018-12-28,69.601085
2021-05-06,74.21431
2021-02-07,74.634502
2014-06-15,34.313759
2014-06-14,34.313759
2014-06-13,34.313759
2011-06-15,27.875363
2017-12-04,59.046965
2015-07-09,57.305121
2008-05-12,23.694337
2008-05-01,23.701416
2008-03-12,23.689189
2021-02-21,74.054999
2021-06-29,72.752878
2009-12-15,30.129212
2010-03-18,29.295505
2007-04-18,25.718378
2007-09-03,25.605994
2013-03-28,31.056503
2014-09-25,38.133276
2008-11-02,26.579672
2008-10-31,26.579672
2008-11-01,26.579672
2021-01-16,73.502402
2022-09-10,60.77171
2019-08-09,65.107714
2019-08-11,65.107714
2019-08-10,65.107714
2013-06-25,32.853107
2014-09-02,37.254721
2014-09-03,37.409915
2011-10-04,32.736112
2005-07-07,28.830473
2007-05-24,25.909159
